gene1,gene2,gene1_id,gene2_id,score
A2M,ACTB,59,286,1.96684454962275
HDAC6,PIK3CA,268,302,1.96666836080937
CEBPA,CSF1R,418,77,1.9666155830559
MAPK11,SRC,340,228,1.96526543141805
XPOT,EGFR,512,25,1.96462285067077
LCK,PTK6,230,306,1.96165756111401
KCNJ6,RARG,161,107,1.96037794451525
CCT5,HSPA8,464,242,1.95957801355432
CCT5,HSPA2,464,291,1.95957801355432
UBR3,UBE2Z,391,559,1.95867454773664
SH2B3,MET,310,329,1.95779382996786
PIK3CG,BCR,262,75,1.95562173463757
FGR,NR1I2,240,6,1.95545872278549
EGFR,HSP90AB1,25,301,1.95530091956504
FLT4,WNK1,42,430,1.95425040401318
RUVBL2,HDAC1,292,205,1.95154903136741
STAB2,MAPK3,323,201,1.95056687301265
HIF1A,RAF1,632,41,1.95032173961638
LIMK1,PDPK1,346,263,1.95028601732683
AR,JUN,37,69,1.9498158408075
HSPA8,KCNH2,242,9,1.94972687441843
TUBD1,TOP1,66,124,1.94929846337186
PDGFRA,WNK1,78,430,1.94861474798313
EGFR,HCK,25,275,1.94823338971185
MAP3K2,AKT1,516,203,1.94811219779067
GPI,ZNF207,591,571,1.94794267668339
AR,CD44,37,313,1.94765823724959
CHRNA4,DIPK2A,126,384,1.9470704307546
ARL6IP1,SNX4,484,546,1.9465153833011
HIPK1,ERBB4,578,347,1.94537976003763
ACTB,SLC6A2,286,100,1.9445806775012
HDAC6,TUBB,268,29,1.94415532879298
SIK1,SRC,344,228,1.94398903407636
MAPK11,NEK11,340,345,1.94370688314074
LYN,NEK11,243,345,1.94300524937128
AKT1,MAP2K1,203,342,1.94300524937128
CPLX1,CACNA1A,453,88,1.94290701427485
FNTB,MINK1,299,397,1.94268342727314
PRKCQ,MAP2K2,264,343,1.94245517229306
PIK3CB,PIM1,304,256,1.94243099954119
ETS1,AR,437,37,1.94169111830631
SIK1,LIMK1,344,346,1.9408252131906
MTOR,PDPK1,140,263,1.94070752762432
A2M,SLC6A4,59,92,1.93919549470842
ZNF618,G3BP2,436,385,1.93890590326222
ACADSB,IMPDH2,17,131,1.93699155534938
KIT,PIK3CA,46,302,1.93689629621894
HIPK1,WNK1,578,430,1.93667329858844
ABCC5,CD44,353,313,1.9362260597872
MAPK8,TAOK1,98,555,1.93587243315936
HDAC2,EMSY,21,394,1.93431865597121
PIK3CG,BCL2L2,262,357,1.93319409401734
SLC29A1,SCN4A,163,137,1.93300578170559
GSR,TXNRD1,12,199,1.93189073045415
RGL1,RAP1A,407,602,1.92984202841692
FGR,IKBKG,240,300,1.92934600409519
BIRC5,KIF23,274,395,1.92881875950202
H2AX,MAPK8,554,98,1.9282918307386
ALK,PDPK1,328,263,1.92801575047854
KCNJ5,CACNA1A,164,88,1.92731620477891
ACADSB,IMPDH1,17,130,1.92711644526028
ICAM1,TUBA4A,314,62,1.9266283201113
TMSB4X,TUBA1A,378,65,1.92466555055439
ETFDH,ACADSB,27,17,1.92380292357147
ATIC,SLC20A1,64,457,1.92176032724474
MAPK14,STAB2,245,323,1.92070113784082
GADD45A,SRC,482,228,1.91972145775552
CSF1R,NOS2,77,224,1.91972145775552
PIM1,MAPK3,256,201,1.91971214268841
CDK4,HDAC1,348,205,1.91971214268841
CEBPA,AKT1,418,203,1.91971214268841
CCN2,VEGFA,518,305,1.91969127392585
MAPK14,SIK1,245,344,1.91892358587238
CACNG1,REEP4,153,561,1.91882327178143
PNISR,PNN,567,534,1.91781211658753
MAP2K2,TAOK1,343,555,1.91779964113623
HDAC2,BRAF,21,40,1.91678154672799
CDK2,LYN,261,243,1.91480324677511
MAP2K1,TAOK1,342,555,1.91480324677511
LIMK1,NEK11,346,345,1.91453543731451
BIRC5,AXL,274,356,1.91391060774546
MYO10,FSCN1,419,480,1.91099977274753
CACNG2,GNG5,186,359,1.90994556130992
CSNK2A1,SYK,287,258,1.90880007334835
FGR,HSP90AB1,240,301,1.90681051588652
PDPK1,NLK,263,363,1.90680128751038
ESR1,HSPA8,31,242,1.90542825270426
PTGS2,RAF1,56,41,1.90529572286112
ARL6IP1,NAPB,484,529,1.90491891597381
HSP90AA1,PPARA,290,22,1.90380407178193
CYP26A1,RARA,119,112,1.90269048907393
SUN1,CTDNEP1,524,411,1.90215468450724
AKT1,MAP2K2,203,343,1.90159903372364
ESRRB,HSP90AB1,253,301,1.90001931018888
ETFDH,HIBCH,27,281,1.89984149890036
CEBPB,HSP90AA1,296,290,1.8982651464243
ZMYND11,EMSY,526,394,1.89824111421916
BRAF,NEK11,40,345,1.89763740336679
CDK2,SRC,261,228,1.89730626808364
ACSL4,HIBCH,520,281,1.89730071361373
CDH5,KCNJ11,55,89,1.89678826910252
ETS1,SV2A,437,217,1.89591685862623
RGL1,TBL1XR1,407,477,1.89553767136222
GSK3B,DDR2,260,339,1.89526945728144
CACNG2,KCNJ6,186,161,1.89441503902459
RGL1,PPARA,407,22,1.89360913068967
PDIA6,DNAJB11,599,575,1.8913579201819
DNAJB11,RANBP2,575,631,1.8904547419479
PTK2B,ABL1,250,80,1.88893477453313
BRPF3,GTPBP2,570,424,1.88777929268184
CDK4,CEBPA,348,418,1.88672302404525
HSP90AB1,ITK,301,257,1.88661143908895
TUBD1,YES1,66,231,1.88338009262596
FTL,RBP4,589,116,1.88298488628821
ANXA2,TAGLN2,373,369,1.88179229474625
ZNF217,CALU,401,450,1.88137899946422
SUN1,PDE3A,524,431,1.88072515693656
DRD4,KCNJ9,212,187,1.88069923556976
HDAC2,MAP2K1,21,342,1.88058685061852
MAP4,RXRG,220,106,1.88049215984174
ERBB2,ABL1,247,80,1.87983699386546
G6PD,PTP4A1,377,469,1.87886680876617
GPI,TYK2,591,333,1.87793448730845
HDAC1,MORF4L2,205,474,1.87783913235681
SH2B3,ERBB4,310,347,1.87695937414218
HABP4,C1QBP,326,318,1.87627433047405
G3BP1,FLT3,420,44,1.87607121330261
GSK3B,DDR1,260,79,1.87577086673606
ERBB4,SYK,347,258,1.87529962300112
TOP2A,KIF23,52,395,1.87500618577067
MAPT,MAPK11,222,340,1.8736940572553
ACSL4,ALDH5A1,520,20,1.87301904386792
POLA2,TYMS,138,15,1.87197770074659
FYN,HSP90AA1,234,290,1.87160326344946
SRC,NEK11,228,345,1.86934510739046
GSK3B,NTRK1,260,76,1.86832211551083
HSP90AB1,LIMK1,301,346,1.86692357403263
FLT4,PIM1,42,256,1.86646427089868
FAM43A,DAB2,585,403,1.86506189007323
CHRNB2,SPTBN2,159,495,1.86366420179238
DHFR,OGDH,63,19,1.86346589351845
EGFR,PTK6,25,306,1.86243698949562
AR,MED1,37,535,1.86236740449425
CSNK2A1,EGFR,287,25,1.86072320071331
FPGS,IMPDH2,16,131,1.86018444298064
CEBPB,MAPK1,296,202,1.85800147515845
CDK6,MAPK11,349,340,1.85671133105352
ACSL4,ALDH1A2,520,110,1.85595218150994
ALDH1A1,ACSL4,108,520,1.85595218150994
ESR1,NR1I2,31,6,1.85497219521337
MAPK14,PTGS2,245,56,1.85484214776366
JAK2,TUB,330,428,1.85367709394213
SH2B3,JAK2,310,330,1.85367709387523
SUB1,CHORDC1,386,439,1.85363834950947
G3BP1,SRSF1,420,563,1.85340959714339
ABL1,ZAP70,80,265,1.85290622942031
HSPA8,ATAD1,242,460,1.84970233947533
SIK1,FYN,344,234,1.84942196105845
PRKCQ,RAF1,264,41,1.84873459409087
DRD4,KCNJ3,212,160,1.84838850944304
ATXN10,PSMB2,433,336,1.84791998000634
CACNG2,SYT1,186,595,1.847768051
ALDH1A1,NOS2,108,224,1.84756365697595
MAP3K2,TAOK1,516,555,1.84623853384842
JAK1,SYK,331,258,1.84609024074651
CSNK2A1,ZAP70,287,265,1.84593532652794
PDPK1,YES1,263,231,1.84513597006748
ALK,PIK3R1,328,538,1.84462648854551
AKT1,FYN,203,234,1.84311944561157
ACADSB,TXNRD1,17,199,1.84206979855301
HSP90AB1,AXL,301,356,1.84143158312872
HSP90AB1,MAP4K4,301,549,1.84143158312872
ALDOA,BCAM,409,521,1.84139940242441
SLC29A1,HTR3A,163,146,1.84097133302003
CEBPB,RARB,296,113,1.83921299120518
ERBB2,PIK3CB,247,304,1.83775626176325
RARB,ARID1A,113,380,1.83703860191057
HMGCR,CHRNA9,81,166,1.83636457500415
SERP1,REEP4,542,561,1.83616239955473
CDK2,LIMK1,261,346,1.83495302820013
FLT1,WNK1,49,430,1.83040944523637
CSNK2A1,WNK1,287,430,1.83028924326979
STXBP1,CACNA1B,544,87,1.82992990470231
GART,GPD1,83,28,1.82932973434468
GSR,ACADSB,12,17,1.82873769073968
GADD45A,PIK3CA,482,302,1.82831304388494
MAP3K2,MAP2K1,516,342,1.82805083681852
PNPLA6,KDSR,485,497,1.82753859024331
ACTB,VIM,286,413,1.827533543
ADRB3,DRD5,72,214,1.82600948716401
SRC,BRAF,228,40,1.82594971333391
DCK,BIRC5,195,274,1.82480901604668
CDK4,BCL2,348,219,1.82247540829265
STAB2,MAPK1,323,202,1.82121559606654
ATL3,SLC5A6,414,364,1.81869770422412
BTG3,FTL,517,589,1.81850517602186
CDK6,VGLL4,349,545,1.81750092893409
SYK,TCF4,258,614,1.81660021402819
KITLG,STAT5B,562,232,1.81647763007078
CCT5,ATIC,464,64,1.8152792573623
BTG3,E2F1,517,400,1.81062836824911
GPI,PIK3CG,591,262,1.80998912441987
DYNLL2,ZFAND5,509,617,1.809474491
FLT3,HCK,44,275,1.80767980416036
MAPK8,BAD,98,358,1.80757150203808
JUN,MAP2K4,69,566,1.80748481153863
PIK3R1,SLC6A2,538,100,1.80677909306682
HIPK1,RET,578,48,1.80566361524027
CITED2,UBA1,531,294,1.80556091594153
NOS2,PIM1,224,256,1.80553585738765
A2M,HIPK1,59,578,1.80537931548012
AXL,MAPK6,356,381,1.80449624412177
EGFR,HIPK1,25,578,1.8040949133095
SEC61A1,DNAJB11,434,575,1.80198610985451
GIPC1,RXRG,612,106,1.8007600247412
HSP90AA1,VIM,290,413,1.80021459053759
PRKCQ,BRAF,264,40,1.8001239732226
HCK,VIM,275,413,1.79894800074414
PARP2,FAM168B,351,466,1.79860192236677
CSNK2A1,EPHA2,287,229,1.79791330121326
HSPA2,ATAD1,291,460,1.79777784063786
STXBP1,CACNA1C,544,86,1.79618865495113
CDK2,FYN,261,234,1.79597995921154
ALK,MAPK3,328,201,1.79595998075557
CEBPA,RARB,418,113,1.79394238634543
ITK,ADAM15,257,368,1.79266311836143
FLT1,LDLR,49,398,1.79229130622866
ANXA2,VIM,373,413,1.79218927985541
ALK,PIM1,328,256,1.79210166528649
TMSB4X,VIM,378,413,1.79181583017012
LCK,PIK3CD,230,303,1.79164532900404
WNK1,TEK,430,307,1.79161633049998
PDPK1,SRC,263,228,1.79103360095425
CCN2,TBL1XR1,518,477,1.7907027527401
GART,TOP2A,83,52,1.79061111218144
GART,TOP2B,83,99,1.79061111218144
CDK6,SIK1,349,344,1.78976893375482
DDX5,YY1,396,514,1.78968101015152
CDH5,PNPLA6,55,485,1.78962172450985
CCN2,PPARA,518,22,1.78874255331606
COL5A1,SHBG,577,38,1.78855573665016
ERBB2,FGFR3,247,308,1.78820001809657
CDK4,PDPK1,348,263,1.78778034216791
LCK,MAPK11,230,340,1.78778034216791
HSP90AB1,PTK6,301,306,1.78702245909544
MBNL1,ORM1,543,35,1.78635451516243
HSP90AA1,PIM1,290,256,1.78624370981604
FYN,NEK11,234,345,1.78619554183154
ADRB3,DRD1,72,215,1.78615853457268
EGFR,PIK3CA,25,302,1.78545418734913
ESRRA,HDAC8,254,269,1.78433158994613
CSF1R,WNK1,77,430,1.78408736689796
HTR3C,SUN1,185,524,1.78403842831163
HSP90AA1,CMPK1,290,51,1.78331656136284
HSP90AB1,CMPK1,301,51,1.78331656136284
PDGFRB,WNK1,45,430,1.78263975365703
HDAC2,MACROH2A1,21,487,1.78124595294045
CDK2,SUB1,261,386,1.77992825921771
DRD2,KCNJ9,102,187,1.77957671105835
VCAN,PDGFRB,317,45,1.77954575740322
TUBB,MAP2K2,29,343,1.77953163034923
CSF1R,PIM1,77,256,1.77911835017568
PIK3R1,AXL,538,356,1.77885394443926
ZNF521,DDR2,579,339,1.77864673871898
OGT,FNIP1,627,366,1.7776528187844
MAPK14,ALK,245,328,1.77753134369155
ATL3,GART,414,83,1.77724417202641
EGFR,ATXN10,25,433,1.77661897205178
ANXA1,ANXA2,190,373,1.77402302602855
ABCC5,ALDH1A2,353,110,1.77364732256611
JAK1,PIM1,331,256,1.77354390685653
AXL,VCAM1,356,162,1.77294732531395
HAPLN3,A2M,320,59,1.77271242360005
DCAF12,TBL1XR1,481,477,1.77207077690822
CHORDC1,SEPTIN7,439,616,1.77172891863205
FNTB,PTP4A1,299,469,1.77141081729348
LCK,NEK11,230,345,1.77096813668096
G3BP1,PUM1,420,539,1.7708286817151
SIK1,BRAF,344,40,1.7704791264412
FPGS,SLC20A1,16,457,1.76979230522895
ABCC5,ALDH1A1,353,108,1.76970289166801
CHRM3,GTPBP2,298,424,1.76931391699507
NCOA2,RGL1,252,407,1.76777973952461
TOP1,ARID1A,124,380,1.76754132344052
LCK,NOS2,230,224,1.76745417110743
NR3C1,ALDH5A1,36,20,1.76728932532978
FRK,PCBP1,241,537,1.76708200208356
PDGFRB,PIM1,45,256,1.7661056000083
CDK2,TAGLN2,261,369,1.76495635114539
MOB4,MINK1,383,397,1.76462502134762
ABCC5,ALDH5A1,353,20,1.76416491487992
MAPK14,LCK,245,230,1.76404603503058
HSP90AA1,TMSB4X,290,378,1.76046630688957
ADRB1,DRD5,70,214,1.76027381675865
ATP1B1,KMT2B,594,399,1.76027381675865
SUB1,SEPTIN7,386,616,1.75951984218873
SPTBN2,CACNA1B,495,87,1.7592519754974
GADD45A,NRBP1,482,502,1.75917819509409
CCT5,TUBD1,464,66,1.75732914930414
LASP1,SEPTIN3,541,596,1.75683525896486
SIK1,PDGFRA,344,78,1.75501962293549
CYP19A1,CRBN,192,53,1.75200984804442
DDR2,MAPKAPK2,339,259,1.75179927728352
YY1,MTSS2,514,574,1.75034705769814
LCK,YES1,230,231,1.74927833254171
LYN,TUBD1,243,66,1.74924321482503
SH2B3,LCK,310,230,1.74903528774704
RCN2,ZNF217,440,401,1.7479860838629
RARG,ARID1A,107,380,1.74758610133132
DNMT3B,HDAC2,249,21,1.74757057414687
DRD2,KCNJ3,102,160,1.74681600348292
ETS1,ARID4B,437,379,1.74678620128866
DDX5,TOP2B,396,99,1.74468312498992
DDX6,TOP2B,443,99,1.74468312498992
L1CAM,SPTBN2,188,495,1.74450337913097
CDK4,ERBB2,348,247,1.7438312516013
CSNK2A1,ITK,287,257,1.74366901816084
GSTP1,VCAM1,354,162,1.74253684273683
EPHA2,TAOK1,229,555,1.74177643108619
DRD4,KCNJ5,212,164,1.74048781184886
PDE3A,REEP4,431,561,1.74031203904917
ICAM1,RTL8C,314,423,1.74019181045959
DHFR,PGD,63,139,1.74010981687297
PDIA6,TXNRD1,599,199,1.739956088
PTK6,ADAM15,306,368,1.7397542121988
CDK2,RAF1,261,41,1.73953322772768
CCT5,TUBA1A,464,65,1.73873316140796
NLK,NEK11,363,345,1.73840158524249
ETS1,RARA,437,112,1.73831655347088
KCNJ6,BCL2L2,161,357,1.7381296502218
RBP4,TF,116,60,1.73797774207953
HSD17B1,RAD21,271,552,1.73755916370108
DDX5,TOP2A,396,52,1.73732815232736
DDX6,TOP2A,443,52,1.73732815232736
PDGFRA,TOP1,78,124,1.73442435180354
CCN2,FGFR2,518,338,1.73408128998415
SRSF1,SRSF11,563,494,1.73405180308567
PISD,MAP2K2,498,343,1.73391113738365
CHRM3,FLT4,298,42,1.73348348522196
CHRM3,SEPTIN3,298,596,1.73348348522196
ARL6IP1,WIPI2,484,500,1.73341087636943
SOGA1,BRPF3,458,570,1.73335527749835
CEBPA,NR1I2,418,6,1.73320292082237
ESR1,HSP90AA1,31,290,1.73311433483549
SNX5,DNAJB11,550,575,1.73304606494777
ADRB1,DRD1,70,215,1.73301983392595
KPNA1,RANBP2,476,631,1.73299971834736
TXNRD1,TBL1XR1,199,477,1.73296143601222
PPARA,TXNRD1,22,199,1.73272470771095
FAM168B,LASP1,466,541,1.73256651609533
NOS2,PIK3CG,224,262,1.73247313120035
PTGS2,SRC,56,228,1.73247313119232
FAM43A,FTL,585,589,1.73228765622887
E2F7,LCK,429,230,1.73153578048235
HCK,CD44,275,313,1.73124863092745
SRRM2,YWHAG,629,454,1.73120728893932
MAP4,RXRB,220,105,1.7310322297941
UBE2K,TXNRD1,597,199,1.73075907010418
ANXA1,VIM,190,413,1.7306998192349
HACD3,STAU1,374,471,1.73051293989801
CSNK2A1,LCK,287,230,1.73045737816717
ESRRA,BRPF3,254,570,1.73033775169505
TCF4,VGLL4,614,545,1.729882116
LDLR,MAP4,398,220,1.72987153281428
BRPF3,ARID4B,570,379,1.72975260389253
ZMYND11,BRPF3,526,570,1.72975260385243
HDAC2,PPARD,21,23,1.72970887853786
JAK2,LYN,330,243,1.72967803090113
CTDNEP1,ATP2A2,411,489,1.72945575005252
EBP,SERP1,96,542,1.72945313504651
BIRC5,BECN1,274,129,1.7294236580871
SUN1,HTR3A,524,146,1.72939549314238
HDAC6,ERBB4,268,347,1.7292407726134
DNAJB6,PPIF,459,547,1.72901028341108
PRKAB1,FNIP1,26,366,1.72893994620401
CMPK1,PRKAB1,51,26,1.72893994610781
SPINDOC,CRBN,619,53,1.72836441803593
BASP1,DDR1,488,79,1.72836260288496
CSNK2A1,PTK6,287,306,1.72829110265472
GNG5,CACNA1A,359,88,1.72814703521487
CACNG2,STXBP1,186,544,1.72811325339648
HDAC6,RNF145,268,608,1.72805301951933
PARP2,POLB,351,191,1.72804501064952
ESRRB,HACD3,253,374,1.72799012071331
TNPO1,MARCKS,387,473,1.72790184797946
CORO1C,VCAM1,533,162,1.72784592331143
PRKCQ,IKBKG,264,300,1.7277972178872
CCN1,PCBP1,620,537,1.72748257240413
EPHB4,RET,239,48,1.72740486885785
AHR,ZNF622,285,499,1.72737434075333
STAT5B,VCAM1,232,162,1.72726101774308
ABL2,AXL,233,356,1.72706130381175
CDH2,MAPK11,621,340,1.72672380364966
CDK2,PGR,261,30,1.72668957709772
ABL1,LASP1,80,541,1.7265652529117
SOGA1,HDAC7,458,297,1.72642878199143
AKT1,IMPDH2,203,131,1.72631763938304
ADRA2A,GRIA2,209,156,1.72627972213585
NCOA2,CCN2,252,518,1.72587588931077
KCNC4,BRAF,388,40,1.72580252695074
CCT5,DCAF12,464,481,1.72576917165756
PIK3CD,DDR1,303,79,1.7256999227627
DNMT3A,HDAC1,248,205,1.72564713398921
LZTS2,LZTS3,630,609,1.72562041564677
DDX6,TCF4,443,614,1.7255937081405
CSF1R,PDGFRB,77,45,1.72554882717547
DNAJB6,SNX4,459,546,1.7254083766171
EGFR,STAT5B,25,232,1.72533707128984
FSCN1,CACNA1A,480,88,1.72522992750075
MAP2K2,ZNF207,343,571,1.7251140079007
PIK3CA,BRAF,302,40,1.72508360025612
MAPK11,ARHGAP12,340,393,1.7250804821335
PARP1,DNMT1,350,189,1.72507806704782
FAM168B,POM121,466,551,1.72503695059089
OGDH,SLC25A3,19,461,1.72482292538727
HSP90AA1,BCR,290,75,1.72481874674603
E2F7,CCND1,429,200,1.72480745192539
EIF4G1,EIF3F,618,289,1.72464016945015
FRK,FYN,241,234,1.72460671247561
EPHA5,FYN,238,234,1.72460671247561
PDGFRB,SNX4,45,546,1.72459903437286
IGF2R,MARCKS,606,473,1.72459319158384
MAPK8,BCL2,98,219,1.72449896052107
PAFAH1B1,CAPZB,382,592,1.72417711570287
FLT3,YES1,44,231,1.72410344796635
ZNF207,EIF5B,571,523,1.72400521872308
STRN3,MINK1,493,397,1.72376678318194
JAK3,PIK3CD,332,303,1.72338651522455
ARPP19,IKBKG,361,300,1.72330359696511
GIPC1,ADRB1,612,70,1.72310313471403
ALK,PRKCQ,328,264,1.72303735629909
DRD2,KCNJ5,102,164,1.72295609238605
PIK3CG,SYK,262,258,1.72255793243478
ADRB3,HTR7,72,216,1.72247279135834
FGR,CORO1C,240,533,1.72239504745313
CORO1C,ALK,533,328,1.72239504744513
HDAC8,TAOK1,269,555,1.72209480728876
HIF1A,HDAC7,632,297,1.72204390048382
DNMT1,EED,189,510,1.72187288222154
EPHA5,ERBB2,238,247,1.72172564233152
SIK1,MAPK11,344,340,1.72167704747128
WNK1,HDAC9,430,18,1.7215969503255
PARP3,GSK3B,352,260,1.72158790699094
PPARG,MAP2K1,24,342,1.72153659133801
CSK,FYN,237,234,1.72139214472177
ABL1,BTK,80,235,1.72120402889012
PIK3CB,TEK,304,307,1.7210225217328
DRD2,SNX4,102,546,1.72100905937047
FYN,KIT,234,46,1.7209633832098
PGD,PRKAB1,139,26,1.72069371351779
MAPK14,HOXA10,245,1,1.72064943992048
EGFR,SEC61A1,25,434,1.72048166935855
DRD5,HTR7,214,216,1.72048054947703
SRCAP,MORF4L2,610,474,1.72022936696649
BASP1,RET,488,48,1.72020790691838
ZDHHC5,PPAT,557,246,1.7201971948129
ZDHHC5,LTA4H,557,272,1.7201971948129
DAB2,SRC,403,228,1.72018555458304
CSF1R,YES1,77,231,1.72004355389525
ESRRB,SEC61A1,253,434,1.71973331688308
FGF1,SYT1,309,595,1.71956711019095
CSK,GRB2,237,565,1.71942608143536
NME4,C1QBP,362,318,1.71940500836704
HSPA2,KCNC4,291,388,1.71910054646171
PGR,STAT5B,30,232,1.71891870438021
MAPK11,MAP2K4,340,566,1.71891861539647
A2M,SHBG,59,38,1.71886278366437
BRAF,FNIP1,40,366,1.71811018144362
HSP90AA1,PAFAH1B1,290,382,1.71793815510508
MAP2,PLEC,221,626,1.71790995046039
GIPC1,MAPK11,612,340,1.71782864174081
GADD45A,MAP2K4,482,566,1.71776815467027
HSP90AA1,MAPT,290,222,1.71772594369296
NCOA2,NR1I2,252,6,1.71762364642343
P2RY12,TTYH3,123,465,1.71738555379018
HTR1B,TTYH3,74,465,1.71738555379018
FLT3,PIM1,44,256,1.71737175544904
CSNK2B,ZNF521,288,579,1.71733188918008
EPHA2,ERBB2,229,247,1.71719266629854
SNX5,PSMB8,550,334,1.71695385138956
PRKCQ,SRC,264,228,1.71677618514831
PIK3R1,SYK,538,258,1.71652195760811
MAPT,TUBA4A,222,62,1.71635731726478
CEBPB,HDAC9,296,18,1.71621591012549
ALDOA,VCAM1,409,162,1.71604915186091
CSNK2A1,OGT,287,627,1.71595607226705
FYN,BTK,234,235,1.71591588422423
GRB2,SLC6A2,565,100,1.71587633457144
UBR5,TUBG1,404,67,1.71572966549146
ACTB,MORF4L2,286,474,1.71555564071093
ZNF207,SRSF11,571,494,1.71540529013087
HSP90AB1,NEK11,301,345,1.71531027947741
DRD1,HTR7,215,216,1.71530943767908
BCL2,NR4A3,219,236,1.71522474095341
CDH2,DDR1,621,79,1.71519596717172
ATXN10,API5,433,371,1.71515715663869
ERBB2,FGFR4,247,341,1.71499372227428
SEC61A1,STAU1,434,471,1.71494251732162
FDX1,FYN,85,234,1.71493718055085
MYO10,PIK3CB,419,304,1.7147181567748
CTNND1,FYN,415,234,1.71468096424755
FLT1,HCK,49,275,1.71450395922243
NRBP1,MAP2K2,502,343,1.71450386832542
GRIA2,POM121,156,551,1.714112019
EGFR,ATIC,25,64,1.7139949560335
ADRB1,HTR7,70,216,1.71396947864694
ZMYND11,PNN,526,534,1.7137756063796
CPEB4,ZCCHC3,623,467,1.7137203397643
DDX5,HDAC2,396,21,1.71366217825861
RAB11FIP2,JAK3,527,332,1.7136611168095
H2AX,TUB,554,428,1.71343261758845
ESRRB,HSP90AA1,253,290,1.71342634080941
PTK2B,PIK3R1,250,538,1.71339567303539
DAB2,LDLR,403,398,1.713364819
ESR1,ZNF217,31,401,1.71336195048149
ESR2,MED1,39,535,1.71326510307713
RGL1,RXRA,407,118,1.71326441073689
HSP90AB1,LCK,301,230,1.71314201722978
PPARG,ZBTB5,24,519,1.71309222927426
HDAC1,TOP2B,205,99,1.71302841176107
HDAC6,MAPT,268,222,1.71300954171253
DHFR,POLA2,63,138,1.71296304758951
RHOC,LIMK1,583,346,1.71293923564753
HTR2B,CBR1,104,295,1.71289394014636
JAK1,CTDSPL2,331,490,1.71284360789115
EBP,KDSR,96,497,1.71272456862719
IREB2,SRSF7,613,584,1.71269784164604
SPTBN2,STXBP1,495,544,1.71264900022183
RGL1,SIN3A,407,456,1.7125179734603
RGL1,MED1,407,535,1.71230627706365
GTPBP2,PSMB1,424,3,1.71226736497086
PGR,ARID1A,30,380,1.71219362418072
PPAT,HDAC3,246,267,1.7121455434838
SOGA1,COP1,458,605,1.71203707045331
ESR1,TXNRD1,31,199,1.71190543513523
ATP1B1,TUBB1,594,218,1.71187777889688
WNK1,YWHAG,430,454,1.71187307666306
GRB2,BTK,565,235,1.71173976806555
HSP90AA1,ITK,290,257,1.71165864633081
H2AX,LZTS3,554,609,1.71155128631776
CSNK2A1,TOP2A,287,52,1.71149806424978
FDX1,HIF1A,85,632,1.71134758427269
DNAJB6,UBE2Z,459,559,1.71121129307569
PDGFRA,SNX4,78,546,1.71120338651276
AP2B1,GRIA3,475,158,1.71106690217111
TBL1XR1,HDAC9,477,18,1.71072777389423
FRS2,FGF1,425,309,1.71058821050069
RGL1,NCOA1,407,251,1.71053412754083
FLT3,LCK,44,230,1.71049405110782
EML1,TUBB,432,29,1.71046176329093
CTDNEP1,PDGFRB,411,45,1.71034656823255
CHRNA9,POM121,166,551,1.71021996484747
HTR2B,ATP1B1,104,594,1.71013692633816
UBC,DAZAP2,444,581,1.70997531851255
NR3C2,MED1,32,535,1.70985818027042
RHOC,ARHGAP12,583,393,1.70982062296737
CYP17A1,ERBB2,33,247,1.70968925831372
PIK3CD,BTK,303,235,1.70945600786006
FRK,HSP90AB1,241,301,1.70943577194588
PDPK1,MAPK6,263,381,1.70939518896123
SF1,ZNF207,507,571,1.70938159541721
CSNK2A1,HDAC1,287,205,1.70925921001407
BCAM,PDGFRA,521,78,1.70922752593326
HSP90AA1,LIMK1,290,346,1.70904552951762
ABL2,HSPA8,233,242,1.70903055285797
NR3C1,FNIP1,36,366,1.70876393150783
JAK1,ATIC,331,64,1.70868847020995
NR0B1,MED1,223,535,1.70866750415691
ALK,MAPK11,328,340,1.70866521830425
PIK3R1,ZAP70,538,265,1.70862959376356
TOP1MT,KIF23,125,395,1.70837457457232
ATOX1,KIF23,61,395,1.70837457457232
CDK4,RUVBL2,348,292,1.70835686362616
HMMR,EIF5B,315,523,1.7083393871799
AR,BTG2,37,389,1.70831931703351
KDSR,HTR1B,497,74,1.70831295750687
ESRRB,ATP2A2,253,489,1.70818253968283
CDKN1A,PARP1,204,350,1.70812456270266
SOGA1,DYNLL2,458,509,1.70812216353186
CDK2,MSN,261,426,1.70804419586148
CSK,AKT1,237,203,1.70800667913554
ERBB2,BECN1,247,129,1.70785249785143
GPI,EIF5B,591,523,1.70780661143545
CRBN,POLB,53,191,1.70777037760694
JAK2,KITLG,330,562,1.7075947454715
KITLG,YES1,562,231,1.70759474543173
HSPA8,HSP90AA1,242,290,1.70744514511745
EMSY,MORF4L2,394,474,1.70733443725403
ACTB,CAPZB,286,592,1.7073178683642
UBR5,MED13,404,528,1.7073147759808
BEX3,SMARCD1,569,625,1.70720534920001
GIPC1,MOB4,612,383,1.70710617145053
LIMK1,MAPKAPK2,346,259,1.70709918865358
BTK,ADAM15,235,368,1.70670519957784
HABP4,ZCCHC3,326,467,1.70661218404768
SPTBN2,NOLC1,495,193,1.70656893108725
CDH2,RET,621,48,1.70651558180235
FLT3,LYN,44,243,1.70645699362388
EPHA2,ALK,229,328,1.706394884
CSNK2A1,BCR,287,75,1.70639464949096
